Fecha;Consumo
2019-10-01 07;28,424
2019-10-01 08;30,19233333
2019-10-01 09;31,13316667
2019-10-01 10;32,046
2019-10-01 11;32,5415
2019-10-01 12;33,23816667
2019-10-01 13;33,421
2019-10-01 14;32,71266667
2019-10-01 15;31,99166667
2019-10-01 16;31,99266667
2019-10-01 17;32,14366667
2019-10-01 18;31,53516667
2019-10-01 19;31,21766667
2019-10-01 20;33,07116667
2019-10-01 21;32,65183333
2019-10-01 22;29,58633333
2019-10-01 23;27,03116667
2019-10-02 00;25,64366667
2019-10-02 01;24,34883333
2019-10-02 02;23,53266667
2019-10-02 03;22,893
2019-10-02 04;22,774
2019-10-02 05;23,13
2019-10-02 06;25,09283333
2019-10-02 07;28,30233333
2019-10-02 08;29,88833333
2019-10-02 09;30,88483333
2019-10-02 10;31,395
2019-10-02 11;31,94383333
2019-10-02 12;32,719
2019-10-02 13;32,892
2019-10-02 14;32,06016667
2019-10-02 15;31,485
2019-10-02 16;31,22216667
2019-10-02 17;31,07183333
2019-10-02 18;30,48366667
2019-10-02 19;30,26983333
2019-10-02 20;32,25766667
2019-10-02 21;31,84266667
2019-10-02 22;28,82233333
2019-10-02 23;26,44483333
2019-10-03 00;25,138
2019-10-03 01;23,97366667
2019-10-03 02;23,17233333
2019-10-03 03;22,79283333
2019-10-03 04;22,57583333
2019-10-03 05;22,97683333
2019-10-03 06;24,7015
2019-10-03 07;27,8665
2019-10-03 08;29,44666667
2019-10-03 09;30,39033333
2019-10-03 10;30,79083333
2019-10-03 11;31,218
2019-10-03 12;31,87166667
2019-10-03 13;32,01016667
2019-10-03 14;31,30733333
2019-10-03 15;30,78866667
2019-10-03 16;30,64433333
2019-10-03 17;30,43033333
2019-10-03 18;30,09683333
2019-10-03 19;29,93983333
2019-10-03 20;31,9695
2019-10-03 21;31,517
2019-10-03 22;28,5645
2019-10-03 23;26,251
2019-10-04 00;25,061
2019-10-04 01;23,79266667
2019-10-04 02;22,9805
2019-10-04 03;22,62783333
2019-10-04 04;22,57
2019-10-04 05;22,7615
2019-10-04 06;24,69416667
2019-10-04 07;27,99283333
2019-10-04 08;29,466
2019-10-04 09;30,41166667
2019-10-04 10;31,21316667
2019-10-04 11;31,72233333
2019-10-04 12;32,30283333
2019-10-04 13;32,54433333
2019-10-04 14;31,69383333
2019-10-04 15;30,8775
2019-10-04 16;30,5765
2019-10-04 17;30,32266667
2019-10-04 18;29,76783333
2019-10-04 19;29,59966667
2019-10-04 20;31,3285
2019-10-04 21;30,71566667
2019-10-04 22;28,032
2019-10-04 23;26,09866667
2019-10-05 00;24,99533333
2019-10-05 01;23,7045
2019-10-05 02;22,63533333
2019-10-05 03;22,0255
2019-10-05 04;21,72316667
2019-10-05 05;21,66616667
2019-10-05 06;21,979
2019-10-05 07;23,0975
2019-10-05 08;24,03933333
2019-10-05 09;25,943
2019-10-05 10;27,51366667
2019-10-05 11;28,12883333
2019-10-05 12;28,5265
2019-10-05 13;28,75266667
2019-10-05 14;28,1605
2019-10-05 15;26,87066667
2019-10-05 16;26,11883333
2019-10-05 17;25,72983333
2019-10-05 18;25,4295
2019-10-05 19;25,68216667
2019-10-05 20;27,76733333
2019-10-05 21;27,78783333
2019-10-05 22;25,97216667
2019-10-05 23;24,10583333
2019-10-06 00;22,92533333
2019-10-06 01;21,6785
2019-10-06 02;20,59816667
2019-10-06 03;20,038
2019-10-06 04;19,79416667
2019-10-06 05;19,751
2019-10-06 06;19,87966667
2019-10-06 07;20,37
2019-10-06 08;20,78283333
2019-10-06 09;22,3475
2019-10-06 10;24,06683333
2019-10-06 11;25,12966667
2019-10-06 12;25,532
2019-10-06 13;26,18916667
2019-10-06 14;25,972
2019-10-06 15;24,8605
2019-10-06 16;24,108
2019-10-06 17;23,7795
2019-10-06 18;23,69933333
2019-10-06 19;24,44833333
2019-10-06 20;27,23866667
2019-10-06 21;27,54916667
2019-10-06 22;26,00316667
2019-10-06 23;24,35266667
2019-10-07 00;22,97166667
2019-10-07 01;21,79916667
2019-10-07 02;21,01683333
2019-10-07 03;20,77633333
2019-10-07 04;20,8585
2019-10-07 05;21,355
2019-10-07 06;23,6865
2019-10-07 07;27,3695
2019-10-07 08;29,0935
2019-10-07 09;29,9925
2019-10-07 10;30,68466667
2019-10-07 11;31,36683333
2019-10-07 12;31,92716667
2019-10-07 13;32,28666667
2019-10-07 14;31,52216667
2019-10-07 15;30,94733333
2019-10-07 16;30,69683333
2019-10-07 17;30,6575
2019-10-07 18;30,08933333
2019-10-07 19;30,29566667
2019-10-07 20;32,15316667
2019-10-07 21;31,8195
2019-10-07 22;28,73616667
2019-10-07 23;26,17266667
2019-10-08 00;24,776
2019-10-08 01;23,58533333
2019-10-08 02;22,7445
2019-10-08 03;22,51116667
2019-10-08 04;22,3095
2019-10-08 05;22,65933333
2019-10-08 06;24,72766667
2019-10-08 07;28,144
2019-10-08 08;29,61316667
2019-10-08 09;30,51416667
2019-10-08 10;31,12116667
2019-10-08 11;31,9245
2019-10-08 12;32,64683333
2019-10-08 13;33,21633333
2019-10-08 14;32,3845
2019-10-08 15;31,62666667
2019-10-08 16;31,51583333
2019-10-08 17;31,53433333
2019-10-08 18;31,04333333
2019-10-08 19;31,02766667
2019-10-08 20;32,99716667
2019-10-08 21;32,11833333
2019-10-08 22;29,05
2019-10-08 23;26,52266667
2019-10-09 00;25,126
2019-10-09 01;23,88883333
2019-10-09 02;22,88116667
2019-10-09 03;22,6455
2019-10-09 04;22,49416667
2019-10-09 05;22,73566667
2019-10-09 06;24,43616667
2019-10-09 07;27,43166667
2019-10-09 08;28,97466667
2019-10-09 09;29,77316667
2019-10-09 10;30,44466667
2019-10-09 11;30,9225
2019-10-09 12;31,748
2019-10-09 13;31,9785
2019-10-09 14;31,2325
2019-10-09 15;30,49116667
2019-10-09 16;30,23916667
2019-10-09 17;30,20316667
2019-10-09 18;29,71983333
2019-10-09 19;29,78816667
2019-10-09 20;31,78483333
2019-10-09 21;31,2615
2019-10-09 22;28,48283333
2019-10-09 23;26,028
2019-10-10 00;24,84
2019-10-10 01;23,70916667
2019-10-10 02;22,86033333
2019-10-10 03;22,5275
2019-10-10 04;22,394
2019-10-10 05;22,729
2019-10-10 06;24,751
2019-10-10 07;27,93366667
2019-10-10 08;29,60033333
2019-10-10 09;30,45666667
2019-10-10 10;31,2165
2019-10-10 11;31,5755
2019-10-10 12;32,06116667
2019-10-10 13;32,48733333
2019-10-10 14;31,665
2019-10-10 15;31,06466667
2019-10-10 16;31,01216667
2019-10-10 17;30,8585
2019-10-10 18;30,29866667
2019-10-10 19;30,45816667
2019-10-10 20;32,39133333
2019-10-10 21;31,714
2019-10-10 22;28,80166667
2019-10-10 23;26,5675
2019-10-11 00;25,1915
2019-10-11 01;24,14833333
2019-10-11 02;23,43933333
2019-10-11 03;22,66916667
2019-10-11 04;22,41316667
2019-10-11 05;22,69633333
2019-10-11 06;24,47383333
2019-10-11 07;27,7805
2019-10-11 08;29,432
2019-10-11 09;30,151
2019-10-11 10;30,86333333
2019-10-11 11;31,3645
2019-10-11 12;31,89016667
2019-10-11 13;32,01283333
2019-10-11 14;31,22683333
2019-10-11 15;30,35266667
2019-10-11 16;30,03483333
2019-10-11 17;29,87266667
2019-10-11 18;29,41983333
2019-10-11 19;29,78866667
2019-10-11 20;31,44516667
2019-10-11 21;30,64516667
2019-10-11 22;28,0895
2019-10-11 23;25,99966667
2019-10-12 00;24,69566667
2019-10-12 01;23,433
2019-10-12 02;22,3895
2019-10-12 03;21,63516667
2019-10-12 04;21,327
2019-10-12 05;20,85483333
2019-10-12 06;21,09783333
2019-10-12 07;21,84566667
2019-10-12 08;22,6315
2019-10-12 09;24,37216667
2019-10-12 10;25,97083333
2019-10-12 11;26,57766667
2019-10-12 12;26,88016667
2019-10-12 13;27,13166667
2019-10-12 14;26,64
2019-10-12 15;25,61833333
2019-10-12 16;24,64066667
2019-10-12 17;24,37183333
2019-10-12 18;24,1445
2019-10-12 19;24,876
2019-10-12 20;27,1095
2019-10-12 21;27,1745
2019-10-12 22;25,52733333
2019-10-12 23;24,27366667
2019-10-13 00;22,76833333
2019-10-13 01;21,628
2019-10-13 02;20,66783333
2019-10-13 03;19,8165
2019-10-13 04;19,58983333
2019-10-13 05;19,5205
2019-10-13 06;19,82416667
2019-10-13 07;20,50316667
2019-10-13 08;20,63716667
2019-10-13 09;22,08333333
2019-10-13 10;23,7025
2019-10-13 11;24,64633333
2019-10-13 12;25,16683333
2019-10-13 13;25,663
2019-10-13 14;25,76433333
2019-10-13 15;24,52633333
2019-10-13 16;23,7395
2019-10-13 17;23,466
2019-10-13 18;23,3895
2019-10-13 19;24,60466667
2019-10-13 20;27,29516667
2019-10-13 21;27,30516667
2019-10-13 22;26,02
2019-10-13 23;24,35833333
2019-10-14 00;22,82933333
2019-10-14 01;21,63633333
2019-10-14 02;20,943
2019-10-14 03;20,63416667
2019-10-14 04;20,5595
2019-10-14 05;21,07133333
2019-10-14 06;23,64816667
2019-10-14 07;27,61533333
2019-10-14 08;29,71333333
2019-10-14 09;30,67066667
2019-10-14 10;31,31133333
2019-10-14 11;31,728
2019-10-14 12;32,1595
2019-10-14 13;32,283
2019-10-14 14;31,15133333
2019-10-14 15;30,37216667
2019-10-14 16;30,281
2019-10-14 17;30,19516667
2019-10-14 18;29,88666667
2019-10-14 19;30,36733333
2019-10-14 20;32,06833333
2019-10-14 21;31,22033333
2019-10-14 22;28,1625
2019-10-14 23;25,684
2019-10-15 00;24,3805
2019-10-15 01;23,30933333
2019-10-15 02;22,505
2019-10-15 03;22,192
2019-10-15 04;22,00066667
2019-10-15 05;22,46783333
2019-10-15 06;24,32566667
2019-10-15 07;27,69933333
2019-10-15 08;29,522
2019-10-15 09;30,23683333
2019-10-15 10;30,67166667
2019-10-15 11;30,93266667
2019-10-15 12;31,2475
2019-10-15 13;31,24
2019-10-15 14;30,18866667
2019-10-15 15;29,473
2019-10-15 16;29,24
2019-10-15 17;29,19866667
2019-10-15 18;28,86533333
2019-10-15 19;29,65183333
2019-10-15 20;31,86083333
2019-10-15 21;31,0925
2019-10-15 22;28,33316667
2019-10-15 23;25,8575
2019-10-16 00;24,36133333
2019-10-16 01;23,25133333
2019-10-16 02;22,40883333
2019-10-16 03;21,9425
2019-10-16 04;21,86033333
2019-10-16 05;22,20516667
2019-10-16 06;24,26016667
2019-10-16 07;27,91533333
2019-10-16 08;29,955
2019-10-16 09;30,40566667
2019-10-16 10;30,93233333
2019-10-16 11;31,1
2019-10-16 12;31,466
2019-10-16 13;31,5215
2019-10-16 14;30,60666667
2019-10-16 15;30,08483333
2019-10-16 16;29,79766667
2019-10-16 17;29,6255
2019-10-16 18;29,31816667
2019-10-16 19;30,28983333
2019-10-16 20;32,41716667
2019-10-16 21;31,64083333
2019-10-16 22;28,6735
2019-10-16 23;26,14916667
2019-10-17 00;24,73633333
2019-10-17 01;23,4675
2019-10-17 02;22,63166667
2019-10-17 03;22,31183333
2019-10-17 04;22,17016667
2019-10-17 05;22,3985
2019-10-17 06;24,20933333
2019-10-17 07;27,79383333
2019-10-17 08;29,7295
2019-10-17 09;30,56616667
2019-10-17 10;31,06266667
2019-10-17 11;31,33616667
2019-10-17 12;31,73066667
2019-10-17 13;31,8305
2019-10-17 14;30,85783333
2019-10-17 15;30,10283333
2019-10-17 16;29,95983333
2019-10-17 17;29,856
2019-10-17 18;29,59033333
2019-10-17 19;30,37766667
2019-10-17 20;32,33816667
2019-10-17 21;31,42816667
2019-10-17 22;28,64816667
2019-10-17 23;26,25983333
2019-10-18 00;24,79883333
2019-10-18 01;23,54166667
2019-10-18 02;22,63233333
2019-10-18 03;22,32883333
2019-10-18 04;22,1205
2019-10-18 05;22,45766667
2019-10-18 06;24,36466667
2019-10-18 07;27,532
2019-10-18 08;29,346
2019-10-18 09;30,04466667
2019-10-18 10;30,6045
2019-10-18 11;30,9555
2019-10-18 12;31,07866667
2019-10-18 13;31,14433333
2019-10-18 14;30,162
2019-10-18 15;29,22966667
2019-10-18 16;28,813
2019-10-18 17;28,7
2019-10-18 18;28,597
2019-10-18 19;29,32366667
2019-10-18 20;31,11933333
2019-10-18 21;30,14566667
2019-10-18 22;27,81683333
2019-10-18 23;25,84733333
2019-10-19 00;24,486
2019-10-19 01;23,16516667
2019-10-19 02;22,0925
2019-10-19 03;21,59833333
2019-10-19 04;21,2355
2019-10-19 05;21,16983333
2019-10-19 06;21,53033333
2019-10-19 07;22,783
2019-10-19 08;23,77483333
2019-10-19 09;25,5025
2019-10-19 10;27,006
2019-10-19 11;27,57383333
2019-10-19 12;28,01316667
2019-10-19 13;28,05966667
2019-10-19 14;27,6
2019-10-19 15;26,21233333
2019-10-19 16;25,43683333
2019-10-19 17;25,25783333
2019-10-19 18;25,30233333
2019-10-19 19;26,42233333
2019-10-19 20;28,29583333
2019-10-19 21;27,98316667
2019-10-19 22;25,87383333
2019-10-19 23;24,316
2019-10-20 00;22,83666667
2019-10-20 01;21,41683333
2019-10-20 02;20,522
2019-10-20 03;19,94383333
2019-10-20 04;19,50833333
2019-10-20 05;19,5235
2019-10-20 06;19,82816667
2019-10-20 07;20,4795
2019-10-20 08;20,98583333
2019-10-20 09;22,1045
2019-10-20 10;23,94466667
2019-10-20 11;24,8795
2019-10-20 12;25,29533333
2019-10-20 13;25,68183333
2019-10-20 14;25,58283333
2019-10-20 15;23,93733333
2019-10-20 16;23,03166667
2019-10-20 17;22,8145
2019-10-20 18;23,11366667
2019-10-20 19;24,64883333
2019-10-20 20;27,1615
2019-10-20 21;27,17983333
2019-10-20 22;25,6865
2019-10-20 23;24,0535
2019-10-21 00;22,303
2019-10-21 01;21,17916667
2019-10-21 02;20,41866667
2019-10-21 03;20,1545
2019-10-21 04;20,20066667
2019-10-21 05;20,76033333
2019-10-21 06;23,28816667
2019-10-21 07;27,17016667
2019-10-21 08;29,75833333
2019-10-21 09;30,40983333
2019-10-21 10;31,12366667
2019-10-21 11;31,405
2019-10-21 12;31,55466667
2019-10-21 13;31,25383333
2019-10-21 14;30,38583333
2019-10-21 15;29,5745
2019-10-21 16;29,21133333
2019-10-21 17;29,11016667
2019-10-21 18;29,149
2019-10-21 19;30,3935
2019-10-21 20;32,43183333
2019-10-21 21;31,656
2019-10-21 22;28,58283333
2019-10-21 23;26,102
2019-10-22 00;24,54083333
2019-10-22 01;23,02383333
2019-10-22 02;22,165
2019-10-22 03;21,74216667
2019-10-22 04;21,66066667
2019-10-22 05;22,076
2019-10-22 06;24,20616667
2019-10-22 07;27,97766667
2019-10-22 08;30,67666667
2019-10-22 09;31,5005
2019-10-22 10;32,01716667
2019-10-22 11;32,32516667
2019-10-22 12;32,6005
2019-10-22 13;32,4515
2019-10-22 14;31,55766667
2019-10-22 15;30,89633333
2019-10-22 16;30,59133333
2019-10-22 17;30,456
2019-10-22 18;30,38083333
2019-10-22 19;31,643
2019-10-22 20;33,25633333
2019-10-22 21;32,44433333
2019-10-22 22;29,35233333
2019-10-22 23;26,79816667
2019-10-23 00;24,82533333
2019-10-23 01;23,3715
2019-10-23 02;22,38216667
2019-10-23 03;21,87883333
2019-10-23 04;21,87516667
2019-10-23 05;22,28033333
2019-10-23 06;24,34266667
2019-10-23 07;28,09733333
2019-10-23 08;31,0355
2019-10-23 09;31,66333333
2019-10-23 10;32,17633333
2019-10-23 11;32,41816667
2019-10-23 12;32,88666667
2019-10-23 13;32,852
2019-10-23 14;31,872
2019-10-23 15;31,08033333
2019-10-23 16;30,63833333
2019-10-23 17;30,4525
2019-10-23 18;30,42233333
2019-10-23 19;31,83033333
2019-10-23 20;33,632
2019-10-23 21;32,78033333
2019-10-23 22;29,73066667
2019-10-23 23;27,28016667
2019-10-24 00;25,232
2019-10-24 01;23,872
2019-10-24 02;22,85016667
2019-10-24 03;22,367
2019-10-24 04;22,34316667
2019-10-24 05;22,62166667
2019-10-24 06;24,72816667
2019-10-24 07;28,57216667
2019-10-24 08;31,202
2019-10-24 09;31,59683333
2019-10-24 10;32,07316667
2019-10-24 11;32,12033333
2019-10-24 12;32,32366667
2019-10-24 13;31,89033333
2019-10-24 14;30,91516667
2019-10-24 15;30,266
2019-10-24 16;29,94766667
2019-10-24 17;29,69433333
2019-10-24 18;29,51116667
2019-10-24 19;30,95366667
2019-10-24 20;33,05916667
2019-10-24 21;32,5855
2019-10-24 22;29,88166667
2019-10-24 23;27,35083333
2019-10-25 00;25,4595
2019-10-25 01;23,94733333
2019-10-25 02;22,953
2019-10-25 03;22,44966667
2019-10-25 04;22,24583333
2019-10-25 05;22,5675
2019-10-25 06;24,65316667
2019-10-25 07;28,4915
2019-10-25 08;31,08116667
2019-10-25 09;31,78733333
2019-10-25 10;32,01766667
2019-10-25 11;32,06433333
2019-10-25 12;32,02416667
2019-10-25 13;31,7575
2019-10-25 14;30,742
2019-10-25 15;30,0195
2019-10-25 16;29,57433333
2019-10-25 17;29,11183333
2019-10-25 18;28,98633333
2019-10-25 19;30,12383333
2019-10-25 20;31,79016667
2019-10-25 21;31,24066667
2019-10-25 22;53,809
2019-10-25 23;49,97716667
2019-10-26 00;22,20833333
2019-10-26 01;21,47083333
2019-10-26 02;21,26666667
2019-10-26 03;21,08466667
2019-10-26 04;21,61883333
2019-10-26 05;22,77183333
2019-10-26 06;24,26883333
2019-10-26 07;26,11533333
2019-10-26 08;27,545
2019-10-26 09;27,75683333
2019-10-26 10;27,68433333
2019-10-26 11;27,7355
2019-10-26 12;27,23383333
2019-10-26 13;26,00833333
2019-10-26 14;25,23183333
2019-10-26 15;24,82616667
2019-10-26 16;24,83833333
2019-10-26 17;26,19683333
2019-10-26 18;27,922
2019-10-26 19;27,865
2019-10-26 20;26,21116667
2019-10-26 21;24,68983333
2019-10-27 00;23,1665
2019-10-27 01;21,647
2019-10-27 02;20,61916667
2019-10-27 03;19,47933333
2019-10-27 04;19,24783333
2019-10-27 05;19,36883333
2019-10-27 06;19,75833333
2019-10-27 07;20,304
2019-10-27 08;21,25533333
2019-10-27 09;23,3275
2019-10-27 10;24,4745
2019-10-27 11;24,87116667
2019-10-27 12;24,7845
2019-10-27 13;25,223
2019-10-27 14;25,07283333
2019-10-27 15;23,94966667
2019-10-27 16;23,24766667
2019-10-27 17;23,2905
2019-10-27 18;24,8975
2019-10-27 19;26,82066667
2019-10-27 20;27,52683333
2019-10-27 21;27,3065
2019-10-27 22;25,87333333
2019-10-27 23;23,8865
2019-10-28 00;22,25283333
2019-10-28 01;21,288
2019-10-28 02;20,60666667
2019-10-28 03;20,40416667
2019-10-28 04;20,45516667
2019-10-28 05;21,21283333
2019-10-28 06;23,809
2019-10-28 07;27,31766667
2019-10-28 08;29,37783333
2019-10-28 09;30,42366667
2019-10-28 10;30,76516667
2019-10-28 11;31,01066667
2019-10-28 12;31,19316667
2019-10-28 13;31,3935
2019-10-28 14;30,48916667
2019-10-28 15;29,95483333
2019-10-28 16;29,67166667
2019-10-28 17;29,7445
2019-10-28 18;31,1395
2019-10-28 19;32,41233333
2019-10-28 20;32,68216667
2019-10-28 21;31,47616667
2019-10-28 22;28,40133333
2019-10-28 23;26,077
2019-10-29 00;24,40283333
2019-10-29 01;23,22733333
2019-10-29 02;22,40966667
2019-10-29 03;22,03666667
2019-10-29 04;22,11783333
2019-10-29 05;22,47383333
2019-10-29 06;24,67783333
2019-10-29 07;27,98933333
2019-10-29 08;29,96616667
2019-10-29 09;30,92016667
2019-10-29 10;31,33
2019-10-29 11;31,452
2019-10-29 12;31,5845
2019-10-29 13;31,757
2019-10-29 14;30,82583333
2019-10-29 15;30,13683333
2019-10-29 16;30,02266667
2019-10-29 17;30,205
2019-10-29 18;31,40366667
2019-10-29 19;32,45416667
2019-10-29 20;32,62533333
2019-10-29 21;31,59566667
2019-10-29 22;28,71083333
2019-10-29 23;26,292
2019-10-30 00;24,57366667
2019-10-30 01;23,3155
2019-10-30 02;22,50616667
2019-10-30 03;22,16233333
2019-10-30 04;22,12683333
2019-10-30 05;22,4845
2019-10-30 06;24,6865
2019-10-30 07;28,0525
2019-10-30 08;29,828
2019-10-30 09;30,73583333
2019-10-30 10;31,03583333
2019-10-30 11;31,28683333
2019-10-30 12;31,6335
2019-10-30 13;31,746
2019-10-30 14;30,926
2019-10-30 15;30,44016667
2019-10-30 16;30,05016667
2019-10-30 17;30,27683333
2019-10-30 18;31,58933333
2019-10-30 19;32,21266667
2019-10-30 20;32,1795
2019-10-30 21;31,19866667
2019-10-30 22;28,4295
2019-10-30 23;26,182
2019-10-31 00;24,67083333
2019-10-31 01;23,54783333
2019-10-31 02;22,533
2019-10-31 03;22,212
2019-10-31 04;22,04833333
2019-10-31 05;22,33683333
2019-10-31 06;24,44566667
2019-10-31 07;27,39633333
2019-10-31 08;29,294
2019-10-31 09;30,37083333
2019-10-31 10;30,75166667
2019-10-31 11;30,92966667
2019-10-31 12;31,50466667
2019-10-31 13;31,69016667
2019-10-31 14;30,77883333
2019-10-31 15;29,90333333
2019-10-31 16;29,47433333
2019-10-31 17;29,439
2019-10-31 18;30,57866667
2019-10-31 19;31,28683333
2019-10-31 20;30,838
2019-10-31 21;29,85216667
2019-10-31 22;27,452
2019-10-31 23;25,57833333
2019-11-01 00;24,30916667
2019-11-01 01;23,19666667
2019-11-01 02;22,09883333
2019-11-01 03;21,42783333
2019-11-01 04;21,04566667
2019-11-01 05;20,86116667
2019-11-01 06;21,05433333
2019-11-01 07;21,7195
2019-11-01 08;21,9935
2019-11-01 09;23,7895
2019-11-01 10;25,15733333
2019-11-01 11;25,55116667
2019-11-01 12;25,8345
2019-11-01 13;26,27183333
2019-11-01 14;26,05616667
2019-11-01 15;24,84983333
2019-11-01 16;24,05033333
2019-11-01 17;23,802
2019-11-01 18;25,4565
2019-11-01 19;26,45466667
2019-11-01 20;26,83816667
2019-11-01 21;26,58516667
2019-11-01 22;25,405
2019-11-01 23;23,951
2019-11-02 00;22,61266667
2019-11-02 01;21,28483333
2019-11-02 02;20,37816667
2019-11-02 03;19,85666667
2019-11-02 04;19,67116667
2019-11-02 05;19,71216667
2019-11-02 06;20,43666667
2019-11-02 07;21,25583333
2019-11-02 08;22,28866667
2019-11-02 09;24,55133333
2019-11-02 10;25,95683333
2019-11-02 11;26,33366667
2019-11-02 12;26,36366667
2019-11-02 13;26,96066667
2019-11-02 14;26,58483333
2019-11-02 15;25,1415
2019-11-02 16;24,46266667
2019-11-02 17;24,41683333
2019-11-02 18;26,15316667
2019-11-02 19;26,931
2019-11-02 20;27,3015
2019-11-02 21;26,96116667
2019-11-02 22;25,44716667
2019-11-02 23;23,89983333
2019-11-03 00;22,66533333
2019-11-03 01;21,0625
2019-11-03 02;20,0235
2019-11-03 03;19,51516667
2019-11-03 04;19,3245
2019-11-03 05;19,22216667
2019-11-03 06;19,588
2019-11-03 07;19,85416667
2019-11-03 08;20,52766667
2019-11-03 09;22,28816667
2019-11-03 10;23,80866667
2019-11-03 11;24,4925
2019-11-03 12;24,5705
2019-11-03 13;24,97083333
2019-11-03 14;25,02933333
2019-11-03 15;23,6835
2019-11-03 16;22,907
2019-11-03 17;22,8575
2019-11-03 18;24,88733333
2019-11-03 19;26,3775
2019-11-03 20;27,02883333
2019-11-03 21;27,0005
2019-11-03 22;25,81166667
2019-11-03 23;24,051
2019-11-04 00;22,61383333
2019-11-04 01;21,34083333
2019-11-04 02;20,70533333
2019-11-04 03;20,346
2019-11-04 04;20,42533333
2019-11-04 05;20,94683333
2019-11-04 06;23,53933333
2019-11-04 07;26,9855
2019-11-04 08;29,11866667
2019-11-04 09;30,56166667
2019-11-04 10;31,1295
2019-11-04 11;31,52516667
2019-11-04 12;31,7115
2019-11-04 13;31,76883333
2019-11-04 14;30,9585
2019-11-04 15;30,21416667
2019-11-04 16;29,787
2019-11-04 17;29,91983333
2019-11-04 18;31,2535
2019-11-04 19;32,329
2019-11-04 20;32,49733333
2019-11-04 21;31,44616667
2019-11-04 22;28,694
2019-11-04 23;26,37666667
2019-11-05 00;24,8675
2019-11-05 01;23,521
2019-11-05 02;22,68466667
2019-11-05 03;22,08133333
2019-11-05 04;21,99066667
2019-11-05 05;22,509
2019-11-05 06;24,84
2019-11-05 07;28,37516667
2019-11-05 08;30,15033333
2019-11-05 09;31,16966667
2019-11-05 10;31,52633333
2019-11-05 11;31,76333333
2019-11-05 12;31,96783333
2019-11-05 13;32,0545
2019-11-05 14;31,2665
2019-11-05 15;30,57133333
2019-11-05 16;30,11916667
2019-11-05 17;30,16866667
2019-11-05 18;31,837
2019-11-05 19;32,79366667
2019-11-05 20;33,07016667
2019-11-05 21;32,11983333
2019-11-05 22;29,296
2019-11-05 23;26,64333333
2019-11-06 00;25,0715
2019-11-06 01;23,69716667
2019-11-06 02;22,7315
2019-11-06 03;22,4035
2019-11-06 04;22,32916667
2019-11-06 05;22,849
2019-11-06 06;25,17083333
2019-11-06 07;28,62016667
2019-11-06 08;30,47183333
2019-11-06 09;31,36366667
2019-11-06 10;31,635
2019-11-06 11;31,727
2019-11-06 12;31,85216667
2019-11-06 13;31,92216667
2019-11-06 14;30,9485
2019-11-06 15;30,21333333
2019-11-06 16;29,98416667
2019-11-06 17;30,24883333
2019-11-06 18;31,78333333
2019-11-06 19;32,9065
2019-11-06 20;33,4005
2019-11-06 21;32,31433333
2019-11-06 22;29,656
2019-11-06 23;26,93083333
2019-11-07 00;25,39316667
2019-11-07 01;23,99466667
2019-11-07 02;23,04983333
2019-11-07 03;22,60166667
2019-11-07 04;22,57333333
2019-11-07 05;22,99
2019-11-07 06;25,49966667
2019-11-07 07;29,01333333
2019-11-07 08;30,86183333
2019-11-07 09;31,83583333
2019-11-07 10;32,22283333
2019-11-07 11;32,2085
2019-11-07 12;32,46616667
2019-11-07 13;32,5905
2019-11-07 14;31,49566667
2019-11-07 15;30,9535
2019-11-07 16;30,76166667
2019-11-07 17;31,05066667
2019-11-07 18;32,84166667
2019-11-07 19;33,8725
2019-11-07 20;34,101
2019-11-07 21;32,95616667
2019-11-07 22;30,15366667
2019-11-07 23;27,7915
2019-11-08 00;26,09283333
2019-11-08 01;24,56633333
2019-11-08 02;23,63066667
2019-11-08 03;23,24516667
2019-11-08 04;23,10466667
2019-11-08 05;23,63783333
2019-11-08 06;25,92933333
2019-11-08 07;29,521
2019-11-08 08;31,63983333
2019-11-08 09;32,81083333
2019-11-08 10;33,15833333
2019-11-08 11;33,15766667
2019-11-08 12;33,341
2019-11-08 13;33,10066667
2019-11-08 14;32,0545
2019-11-08 15;31,18333333
2019-11-08 16;30,87766667
2019-11-08 17;31,00016667
2019-11-08 18;32,6915
2019-11-08 19;33,54833333
2019-11-08 20;33,502
2019-11-08 21;32,5415
2019-11-08 22;30,12083333
2019-11-08 23;27,94366667
2019-11-09 00;26,10433333
2019-11-09 01;24,46733333
2019-11-09 02;23,20616667
2019-11-09 03;22,4035
2019-11-09 04;22,21016667
2019-11-09 05;22,11583333
2019-11-09 06;22,67483333
2019-11-09 07;23,771
2019-11-09 08;25,06866667
2019-11-09 09;27,57083333
2019-11-09 10;29,05383333
2019-11-09 11;29,36
2019-11-09 12;29,2105
2019-11-09 13;29,25433333
2019-11-09 14;28,77033333
2019-11-09 15;27,74383333
2019-11-09 16;27,17866667
2019-11-09 17;27,19333333
2019-11-09 18;28,9555
2019-11-09 19;29,73866667
2019-11-09 20;29,85366667
2019-11-09 21;29,47683333
2019-11-09 22;28,025
2019-11-09 23;26,13166667
2019-11-10 00;24,08016667
2019-11-10 01;22,3115
2019-11-10 02;21,2825
2019-11-10 03;20,59583333
2019-11-10 04;20,19116667
2019-11-10 05;20,286
2019-11-10 06;20,59183333
2019-11-10 07;21,21433333
2019-11-10 08;21,73233333
2019-11-10 09;23,75916667
2019-11-10 10;25,6485
2019-11-10 11;26,4385
